gamma,repetition,node,sim_time,num_nodes,offered,sent,load,losses,perc_success
0.06,6,1,60,10,6074115.0,4260254.5,6074115,0,0.7013786370524759
0.06,6,2,60,10,6014065.0,4155592.5,6014065,0,0.6909789801074647
0.06,6,3,60,10,5744755.0,3918171.6666666665,5744755,0,0.6820433015275092
0.06,6,4,60,10,6278382.0,5604982.25,6278382,0,0.8927431064245533
0.06,6,5,60,10,6031650.0,3942976.6666666665,6031650,0,0.6537144341377014
0.06,6,6,60,10,5681552.0,2886788.0,5681552,0,0.508098491398125
0.06,6,7,60,10,5996539.0,4847423.666666667,5996539,0,0.8083702393441728
0.06,6,8,60,10,5994637.0,5389184.0,5994637,0,0.899000890295776
0.06,6,9,60,10,6007007.0,2947203.0,6007007,0,0.49062752881759586
0.06,7,0,60,10,5774269.0,4629238.666666666,5774269,0,0.8017012485332198
0.06,7,1,60,10,6061884.0,4064110.5,6061884,0,0.6704368641828184
0.06,7,2,60,10,6200775.0,4080009.5,6200775,0,0.6579838004120453
0.06,7,3,60,10,5881337.0,3928593.3333333335,5881337,0,0.6679762328418408
0.06,7,4,60,10,6262161.0,5637947.0,6262161,0,0.9003197139134558
0.06,7,5,60,10,6232805.0,4083214.666666667,6232805,0,0.6551167037420017
0.06,7,6,60,10,6020810.0,2892216.0,6020810,0,0.48036991700452264
0.06,7,7,60,10,5816691.0,4711869.0,5816691,0,0.8100600496055231
0.06,7,8,60,10,5965617.0,5254345.75,5965617,0,0.8807715530514278
0.06,7,9,60,10,5862458.0,2970254.0,5862458,0,0.5066567641081607
0.06,8,0,60,10,6502622.0,5339253.666666666,6502622,0,0.8210924249735978
0.06,8,1,60,10,5828304.0,4005330.0,5828304,0,0.687220501881851
0.06,8,2,60,10,5990346.0,4181669.5,5990346,0,0.6980681082528455
0.06,8,3,60,10,5942990.0,3990793.6666666665,5942990,0,0.6715127682642351
0.06,8,4,60,10,5941179.0,5362380.75,5941179,0,0.9025785538526949
0.06,8,5,60,10,5755096.0,3857202.666666667,5755096,0,0.670223861889822
0.06,8,6,60,10,5845202.0,2976899.9999999995,5845202,0,0.5092894993192707
0.06,8,7,60,10,5962154.0,4943071.666666666,5962154,0,0.8290748052912867
0.06,8,8,60,10,5622119.0,5075307.0,5622119,0,0.9027391629383867
0.06,8,9,60,10,6074866.0,3037298.0,6074866,0,0.4999777772875978
0.06,9,0,60,10,5641158.0,4481952.333333333,5647171,0,0.7945092715597282
0.06,9,1,60,10,5688957.0,3793194.0,5688957,0,0.6667643998715406
0.06,9,2,60,10,5862910.0,4123759.5000000005,5862910,0,0.7033639438435862
0.06,9,3,60,10,6008845.0,3959530.6666666665,6008845,0,0.6589503750998181
0.06,9,4,60,10,6028830.0,5310081.5,6028830,0,0.880781428569059
0.06,9,5,60,10,5954702.0,4013969.666666667,5954702,0,0.674084054360179
0.06,9,6,60,10,6441410.0,3235021.0,6441410,0,0.5022224947643451
0.06,9,7,60,10,6333460.0,5097974.666666667,6333460,0,0.8049272698756551
0.06,9,8,60,10,5839866.0,5211599.75,5839866,0,0.8924176941731198
0.06,9,9,60,10,5907115.0,2935189.0,5907115,0,0.4968904448279744
0.06,10,0,60,10,5714108.0,4677322.333333334,5714108,0,0.8185568654518489
0.06,10,1,60,10,6129725.0,4122212.5,6129725,0,0.6724955034687526
0.06,10,2,60,10,5834795.0,3942172.9999999995,5834795,0,0.6756317916910534
0.06,10,3,60,10,6301775.0,4103240.666666667,6301775,0,0.6511245905584803
0.06,10,4,60,10,6212721.0,5581459.25,6212721,0,0.8983920652480611
0.06,10,5,60,10,5659737.0,3755089.3333333335,5659737,0,0.6634741743889042
0.06,10,6,60,10,5809785.0,2856173.0,5809785,0,0.4916142335731873
0.06,10,7,60,10,5962481.0,4843209.333333333,5962481,0,0.8122808832989712
0.06,10,8,60,10,5930443.0,5323134.75,5930443,0,0.8975947918224659
0.06,10,9,60,10,5972196.0,3115925.0,5972196,0,0.5217385698660928
0.06,11,0,60,10,5802681.0,4659599.333333333,5802681,0,0.8030080118712942
0.06,11,1,60,10,5966049.0,3971497.4999999995,5966049,0,0.6656830173536958
0.06,11,2,60,10,5899844.0,3965082.0,5899844,0,0.6720655664793849
0.06,11,3,60,10,6025371.0,3922742.9999999995,6025371,0,0.6510375875609983
0.06,11,4,60,10,6051620.0,5405198.5,6051620,0,0.8931820735604681
0.06,11,5,60,10,6129163.0,4101732.666666667,6129163,0,0.6692157912371831
0.06,11,6,60,10,6057662.0,3103892.0,6057662,0,0.5123910842169801
0.06,11,7,60,10,5846103.0,4682929.333333333,5846103,0,0.8010343528557969
0.06,11,8,60,10,6153629.0,5537370.75,6153629,0,0.899854500490686
0.06,11,9,60,10,5641030.0,2953076.0000000005,5641030,0,0.5234994318413482
0.06,12,0,60,10,5929691.0,4887124.0,5935714,0,0.824178528021106
0.06,12,1,60,10,5797821.0,4028748.0,5797821,0,0.6948727806532834
0.06,12,2,60,10,6014293.0,4233460.0,6020343,0,0.7038998598837802
0.06,12,3,60,10,5917396.0,3979088.6666666665,5917396,0,0.6724391382065129
0.06,12,4,60,10,5915777.0,5391678.25,5915777,0,0.9114066081260331
0.06,12,5,60,10,5755509.0,3893144.666666667,5755509,0,0.676420567957876
0.06,12,6,60,10,5911705.0,3218951.0000000005,5911705,0,0.5445046733556563
0.06,12,7,60,10,5869630.0,4782894.666666667,5875670,0,0.8148545422227068
0.06,12,8,60,10,5814475.0,5272028.0,5814475,0,0.9067074843386548
0.06,12,9,60,10,6105335.0,2904293.0,6105335,0,0.47569756614501907
0.06,13,0,60,10,6141233.0,5019944.666666667,6141233,0,0.8174164156720103
0.06,13,1,60,10,5623171.0,3930069.5,5623171,0,0.6989062754805073
0.06,13,2,60,10,5880824.0,4057901.5,5880824,0,0.6900226056756672
0.06,13,3,60,10,5767544.0,3888491.666666667,5767544,0,0.6742023410080039
0.06,13,4,60,10,5849260.0,5264836.5,5849260,0,0.9000859083029307
0.06,13,5,60,10,5633915.0,3781934.3333333335,5633915,0,0.6712799773041186
0.06,13,6,60,10,5995620.0,3067149.0,5995620,0,0.5115649424079578
0.06,13,7,60,10,5754535.0,4663460.666666666,5754535,0,0.8103974807115895
0.06,13,8,60,10,5713684.0,5183450.5,5713684,0,0.9071993655931969
0.06,13,9,60,10,6382203.0,3362335.0,6382203,0,0.526829842297401
0.06,14,0,60,10,6189356.0,5064566.0,6189356,0,0.8182702691523964
0.06,14,1,60,10,5718390.0,3956130.0,5718390,0,0.6918258460860487
0.06,14,2,60,10,5930696.0,4056352.5,5930696,0,0.683958931632982
0.06,14,3,60,10,6080462.0,4128236.666666667,6080462,0,0.6789347037555151
0.06,14,4,60,10,5911714.0,5285201.5,5911714,0,0.8940218522073293
0.06,14,5,60,10,5798201.0,3847831.3333333335,5798201,0,0.6636250335808181
0.06,14,6,60,10,5978092.0,2916759.0,5978092,0,0.48790801479803253
0.06,14,7,60,10,5936318.0,4791064.666666667,5936318,0,0.8070768221423897
0.06,14,8,60,10,5934651.0,5354691.5,5934651,0,0.9022757193304206
0.06,14,9,60,10,6260978.0,3079691.0,6260978,0,0.49188657107563705
0.06,15,0,60,10,6169843.0,4976793.0,6169843,0,0.80663203261412
0.06,15,1,60,10,6044749.0,4116484.4999999995,6044749,0,0.6810017256299641
0.06,15,2,60,10,6135372.0,4152174.5,6135372,0,0.6767600236790858
0.06,15,3,60,10,5653175.0,3746694.0,5653175,0,0.662759245910484
0.06,15,4,60,10,5767465.0,5117950.25,5767465,0,0.8873829750158865
0.06,15,5,60,10,6050121.0,4079719.0,6050121,0,0.6743202326036124
0.06,15,6,60,10,6225171.0,3049670.0,6225171,0,0.4898933699973864
0.06,15,7,60,10,5974164.0,4758460.333333334,5974164,0,0.7965064791213187
0.06,15,8,60,10,6377455.0,5696210.0,6377455,0,0.8931791757056694
0.06,15,9,60,10,5694441.0,2825833.0,5694441,0,0.49624414406962863
0.06,16,0,60,10,5935585.0,4824515.666666667,5935585,0,0.8128121603290437
0.06,16,1,60,10,5965613.0,4067637.0,5965613,0,0.6818472804052157
0.06,16,2,60,10,5978585.0,3892653.5,5978585,0,0.6510994658435064
0.06,16,3,60,10,6454500.0,4365492.333333334,6454500,0,0.6763486456477393
0.06,16,4,60,10,5881855.0,5257719.75,5881855,0,0.8938880251213265
0.06,16,5,60,10,5960153.0,3923711.6666666665,5960153,0,0.6583239837411332
0.06,16,6,60,10,5899655.0,3031380.0,5899655,0,0.513823265936737
0.06,16,7,60,10,5729647.0,4550767.666666666,5729647,0,0.7942492210543977
0.06,16,8,60,10,6069303.0,5396947.25,6069303,0,0.8892202696092121
0.06,16,9,60,10,6213301.0,3091100.0,6213301,0,0.49749722410036146
0.06,17,0,60,10,5996603.0,4877813.666666667,5996603,0,0.8134294811023286
0.06,17,1,60,10,6153883.0,4318567.5,6153883,0,0.7017630169439361
0.06,17,2,60,10,5838155.0,4126341.0,5838155,0,0.7067885316508383
0.06,17,3,60,10,5833256.0,3882836.3333333335,5833256,0,0.665637910171152
0.06,17,4,60,10,6003057.0,5346045.75,6003057,0,0.8905538877941689
0.06,17,5,60,10,5785365.0,3856954.6666666665,5785365,0,0.666674387297373
0.06,17,6,60,10,5958246.0,3060696.0,5958246,0,0.5136907740969406
0.06,17,7,60,10,6159448.0,4948347.666666667,6159448,0,0.8033751834038808
0.06,17,8,60,10,6116245.0,5441264.5,6116245,0,0.8896413567474815
0.06,17,9,60,10,6255662.0,3145558.0000000005,6255662,0,0.5028337528466212
0.06,18,0,60,10,5929131.0,4786382.666666666,5929131,0,0.8072654604303171
0.06,18,1,60,10,6254260.0,4365311.5,6254260,0,0.6979741008528587
0.06,18,2,60,10,6194714.0,4202940.0,6194714,0,0.6784720004829924
0.06,18,3,60,10,6003309.0,3988084.6666666665,6003309,0,0.6643144083815553
0.06,18,4,60,10,5785484.0,5199324.25,5785484,0,0.8986844056607882
0.06,18,5,60,10,5702667.0,3819563.6666666665,5708726,0,0.6697854997787293
0.06,18,6,60,10,6178195.0,3067649.0,6178195,0,0.49652835496451636
0.06,18,7,60,10,6085104.0,4890710.0,6085104,0,0.8037183916659436
0.06,18,8,60,10,5826218.0,5226779.0,5826218,0,0.8971135305956626
0.06,18,9,60,10,6194717.0,3036170.0,6194717,0,0.4901224704857381
0.06,19,0,60,10,6103096.0,4893914.333333333,6103096,0,0.8018740543051155
0.06,19,1,60,10,5695279.0,3862778.0,5695279,0,0.678242101923365
0.06,19,2,60,10,5761672.0,3992763.5,5761672,0,0.6929869489273253
0.06,19,3,60,10,5856403.0,3858055.0000000005,5856403,0,0.6587755316702079
0.06,19,4,60,10,5966253.0,5312618.5,5966253,0,0.8904447230112434
0.06,19,5,60,10,6093343.0,4149692.3333333335,6093343,0,0.6810206373304988
0.06,19,6,60,10,5930113.0,2892397.0,5930113,0,0.487747366702793
0.06,19,7,60,10,5958900.0,4721844.0,5958900,0,0.7924019533806576
0.06,19,8,60,10,5979478.0,5381294.0,5979478,0,0.8999604982240925
0.06,19,9,60,10,5901267.0,3031906.0,5901267,0,0.5137720425122266
0.07,0,0,70,10,5706906.0,4808548.333333333,5706906,0,0.8425841135868251
0.07,0,1,70,10,6050862.0,4375048.0,6050862,0,0.7230454107199933
0.07,0,2,70,10,6032362.0,4227812.5,6032362,0,0.7008552371359676
0.07,0,3,70,10,5857192.0,4147508.3333333335,5857192,0,0.7081052376861359
0.07,0,4,70,10,6230189.0,5748415.25,6230189,0,0.9226710859012464
0.07,0,5,70,10,6068586.0,4315050.666666667,6068586,0,0.7110471313526193
0.07,0,6,70,10,6249195.0,3549116.0,6249195,0,0.567931709604197
0.07,0,7,70,10,5778578.0,4958944.0,5778578,0,0.8581599140826688
0.07,0,8,70,10,5954480.0,5486057.25,5954480,0,0.9213327192298908
0.07,0,9,70,10,6140856.0,3303564.0000000005,6140856,0,0.5379647397691788
0.07,1,0,70,10,5978859.0,4944215.666666667,5978859,0,0.8269497017184494
0.07,1,1,70,10,6217623.0,4485489.0,6217623,0,0.7214154026385968
0.07,1,2,70,10,5811054.0,4213578.5,5811054,0,0.7250971166332304
0.07,1,3,70,10,5870444.0,4171049.6666666665,5870444,0,0.7105168990057084
0.07,1,4,70,10,5989667.0,5450373.25,5989667,0,0.9099626490087012
0.07,1,5,70,10,5822187.0,4212854.666666667,5822187,0,0.7235862858177978
0.07,1,6,70,10,6123860.0,3368849.0,6123860,0,0.5501185526775596
0.07,1,7,70,10,6135729.0,5114713.666666666,6141770,0,0.8335951060854654
0.07,1,8,70,10,6292345.0,5712188.75,6292345,0,0.90779967563762
0.07,1,9,70,10,5875921.0,3302259.0,5875921,0,0.5619985360592833
0.07,2,0,70,10,5984326.0,4937893.666666667,5984326,0,0.8251378127907247
0.07,2,1,70,10,5718092.0,4146019.0,5724141,0,0.7250703556361108
0.07,2,2,70,10,5809362.0,4221068.0,5809362,0,0.7265975162160664
0.07,2,3,70,10,6021216.0,4221200.0,6021216,0,0.7010544049574039
0.07,2,4,70,10,6038118.0,5506404.0,6038118,0,0.9119404423696258
0.07,2,5,70,10,6178216.0,4413770.333333334,6178216,0,0.7144085498683331
0.07,2,6,70,10,6040733.0,3406872.0,6040733,0,0.56398321197113
0.07,2,7,70,10,6220625.0,5227713.333333333,6220625,0,0.8403839378411869
0.07,2,8,70,10,6159455.0,5618503.0,6159455,0,0.9121753466824581
0.07,2,9,70,10,5774124.0,3255041.0,5774124,0,0.5637289742998245
0.07,3,0,70,10,6068239.0,5091844.333333333,6068239,0,0.8390975262070813
0.07,3,1,70,10,5949517.0,4273508.5,5949517,0,0.7182950313445613
0.07,3,2,70,10,6206924.0,4694609.5,6206924,0,0.7563504080281956
0.07,3,3,70,10,5972165.0,4236581.333333333,5972165,0,0.7093878573906336
0.07,3,4,70,10,6230765.0,5683853.5,6230765,0,0.91222402064594
0.07,3,5,70,10,5744054.0,4102717.666666667,5744054,0,0.7142547174289564
0.07,3,6,70,10,6063168.0,3399750.0000000005,6063168,0,0.5607217217137972
0.07,3,7,70,10,5941797.0,4906934.666666667,5941797,0,0.8258334417461025
0.07,3,8,70,10,6242845.0,5679618.5,6242845,0,0.9097804766897144
0.07,3,9,70,10,5804827.0,3146510.0,5804827,0,0.5420506071929447
0.07,4,0,70,10,6184512.0,5202239.666666666,6184512,0,0.8411722164443478
0.07,4,1,70,10,6292410.0,4444711.0,6292410,0,0.7063606789767355
0.07,4,2,70,10,6297674.0,4438632.0,6297674,0,0.70480498037847
0.07,4,3,70,10,5889134.0,4012446.6666666665,5889134,0,0.6813305091489965
0.07,4,4,70,10,5792027.0,5342999.75,5792027,0,0.9224749383937609
0.07,4,5,70,10,6098799.0,4320755.0,6098799,0,0.7084599771200855
0.07,4,6,70,10,6556339.0,3699615.0,6556339,0,0.564280614531982
0.07,4,7,70,10,6116977.0,5168802.0,6116977,0,0.8449928780180145
0.07,4,8,70,10,5895788.0,5389598.75,5895788,0,0.9141439193539523
0.07,4,9,70,10,6124005.0,3375921.0,6124005,0,0.5512603271878452
0.07,5,0,70,10,6015516.0,5045098.666666667,6015516,0,0.8386809488440671
0.07,5,1,70,10,6207230.0,4568190.0,6207230,0,0.7359466299782673
0.07,5,2,70,10,5953192.0,4320224.0,5953192,0,0.7256987511909577
0.07,5,3,70,10,6256659.0,4399961.666666666,6256659,0,0.7032446017381907
0.07,5,4,70,10,5677562.0,5218082.25,5677562,0,0.9190709410130616
0.07,5,5,70,10,5911449.0,4208239.333333333,5911449,0,0.7118794957604021
0.07,5,6,70,10,5948703.0,3314979.0,5948703,0,0.5572608012200306
0.07,5,7,70,10,5930242.0,4988022.666666667,5930242,0,0.8411162085234746
0.07,5,8,70,10,5862882.0,5352119.75,5862882,0,0.9128820518645949
0.07,5,9,70,10,6075714.0,3496676.0000000005,6075714,0,0.5755168857520285
0.07,6,0,70,10,5966613.0,5008121.666666667,5966613,0,0.8393575495287975
0.07,6,1,70,10,6224261.0,4531510.0,6224261,0,0.7280398428022218
0.07,6,2,70,10,6176634.0,4453154.0,6176634,0,0.7209677633481278
0.07,6,3,70,10,6020526.0,4299036.333333333,6020526,0,0.7140632451937478
0.07,6,4,70,10,6285556.0,5756663.25,6285556,0,0.9158558526882904
0.07,6,5,70,10,5942795.0,4138647.3333333335,5942795,0,0.6964142854218147
0.07,6,6,70,10,5791552.0,3086515.0,5791552,0,0.532934004563889
0.07,6,7,70,10,5989324.0,4975024.666666666,5989324,0,0.8306487788382573
0.07,6,8,70,10,5941951.0,5428278.25,5941951,0,0.9135515001722498
0.07,6,9,70,10,6196267.0,3591898.9999999995,6196267,0,0.5796875764068914
0.07,7,0,70,10,6039592.0,5090660.333333333,6039592,0,0.8428814948647745
0.07,7,1,70,10,5983741.0,4227353.0,5983741,0,0.7064732581172881
0.07,7,2,70,10,5995851.0,4458657.0,5995851,0,0.7436237157994753
0.07,7,3,70,10,5770051.0,4031483.0,5770051,0,0.6986910514309146
0.07,7,4,70,10,5983932.0,5513845.75,5983932,0,0.9214419131099751
0.07,7,5,70,10,5990418.0,4346570.0,5990418,0,0.7255870959255264
0.07,7,6,70,10,6431443.0,3834072.0,6431443,0,0.5961449086931191
0.07,7,7,70,10,5821959.0,4867432.666666666,5821959,0,0.8360472251121429
0.07,7,8,70,10,6220795.0,5707128.75,6220795,0,0.9174275554812528
0.07,7,9,70,10,5726056.0,3206537.0,5726056,0,0.5599905065545988
0.07,8,0,70,10,5682866.0,4728865.0,5682866,0,0.8321267825072771
0.07,8,1,70,10,6027113.0,4430759.5,6027113,0,0.7351379507900383
0.07,8,2,70,10,5872260.0,4232461.5,5878295,0,0.7207551266462997
0.07,8,3,70,10,5839483.0,4164270.3333333335,5839483,0,0.713123119518172
0.07,8,4,70,10,6086078.0,5578249.75,6086078,0,0.9165590302983301
0.07,8,5,70,10,6519654.0,4728025.0,6519654,0,0.7251956929002674
0.07,8,6,70,10,5973061.0,3327125.0,5973061,0,0.5570217682357504
0.07,8,7,70,10,6223014.0,5285296.666666666,6229066,0,0.8493146032881601
0.07,8,8,70,10,5960765.0,5478456.75,5960765,0,0.9190861827299013
0.07,8,9,70,10,6025672.0,3422159.0,6025672,0,0.5679298508116605
0.07,9,0,70,10,5923619.0,4993775.333333333,5923619,0,0.8430277729430832
0.07,9,1,70,10,6219730.0,4589389.5,6219730,0,0.737876001048277
0.07,9,2,70,10,5984381.0,4327497.5,5984381,0,0.7231320164942707
0.07,9,3,70,10,6073858.0,4396456.333333333,6073858,0,0.7238325843859592
0.07,9,4,70,10,5887565.0,5399716.25,5887565,0,0.9171391313726472
0.07,9,5,70,10,5923528.0,4268412.333333333,5923528,0,0.7205861664422508
0.07,9,6,70,10,6201061.0,3206399.0,6201061,0,0.517072642891273
0.07,9,7,70,10,5971413.0,5073425.666666666,5971413,0,0.8496189539505418
0.07,9,8,70,10,6087226.0,5624629.5,6087226,0,0.9240053679623527
0.07,9,9,70,10,6039431.0,3284162.9999999995,6039431,0,0.5437868236262654
0.07,10,0,70,10,5925309.0,4945118.666666667,5925309,0,0.8345756595422562
0.07,10,1,70,10,6171429.0,4405665.5,6171429,0,0.7138809342212314
0.07,10,2,70,10,6117308.0,4384521.5,6117308,0,0.7167403537634528
0.07,10,3,70,10,5791288.0,3956321.0,5791288,0,0.6831504494337011
0.07,10,4,70,10,5888135.0,5428638.5,5888135,0,0.9219623021550967
0.07,10,5,70,10,6237861.0,4437945.0,6237861,0,0.7114530124989961
0.07,10,6,70,10,6195513.0,3495400.0,6195513,0,0.5641824978819349
0.07,10,7,70,10,5803900.0,4853342.0,5809889,0,0.83622081703682
0.07,10,8,70,10,6129635.0,5623506.75,6129635,0,0.9174293004395857
0.07,10,9,70,10,5815260.0,3133453.9999999995,5815260,0,0.5388330014479146
0.07,11,0,70,10,5894493.0,4998559.333333333,5894493,0,0.8480049655387382
0.07,11,1,70,10,5974661.0,4413709.0,5974661,0,0.7387379802803875
0.07,11,2,70,10,6135698.0,4460813.5,6135698,0,0.7270262486843387
0.07,11,3,70,10,5748484.0,4081408.9999999995,5748484,0,0.709997453241585
0.07,11,4,70,10,5917898.0,5461467.25,5917898,0,0.9228728257905088
0.07,11,5,70,10,5989998.0,4236310.0,5989998,0,0.7072306201103907
0.07,11,6,70,10,6071775.0,3395911.0000000005,6071775,0,0.5592946049548938
0.07,11,7,70,10,5949045.0,5068945.333333334,5949045,0,0.8520603446995835
0.07,11,8,70,10,6122708.0,5670771.25,6122708,0,0.9261867869576664
0.07,11,9,70,10,6252128.0,3762657.0,6252128,0,0.6018202122541317
0.07,12,0,70,10,6123488.0,5050272.333333333,6123488,0,0.8247378509328888
0.07,12,1,70,10,6176685.0,4549802.5,6176685,0,0.7366091196167524
0.07,12,2,70,10,5923446.0,4242718.0,5923446,0,0.7162584076903883
0.07,12,3,70,10,6315091.0,4497109.0,6315091,0,0.7121210129830274
0.07,12,4,70,10,5664466.0,5089018.0,5664466,0,0.8984109005156002
0.07,12,5,70,10,6100213.0,4312294.0,6100213,0,0.7069087587597351
0.07,12,6,70,10,6239562.0,3382734.9999999995,6239562,0,0.5421430222185467
0.07,12,7,70,10,6309610.0,5226872.666666667,6309610,0,0.8283986913084432
0.07,12,8,70,10,5843663.0,5337617.5,5843663,0,0.913402689374798
0.07,12,9,70,10,6382328.0,3532133.0,6382328,0,0.5534239230575426
0.07,13,0,70,10,6079878.0,5167694.0,6079878,0,0.8499667263060213
0.07,13,1,70,10,6080391.0,4410775.5,6080391,0,0.7254098461760107
0.07,13,2,70,10,6112242.0,4396511.5,6112242,0,0.7192960455426994
0.07,13,3,70,10,6037834.0,4328608.666666667,6037834,0,0.7169141560809169
0.07,13,4,70,10,5684645.0,5225106.0,5684645,0,0.9191613548427386
0.07,13,5,70,10,6238793.0,4543165.333333333,6238793,0,0.7282122252386533
0.07,13,6,70,10,5984424.0,3471158.0,5984424,0,0.580032096656253
0.07,13,7,70,10,6121854.0,5203944.0,6121854,0,0.8500601288433209
0.07,13,8,70,10,5936398.0,5442102.5,5936398,0,0.9167347775536613
0.07,13,9,70,10,6225689.0,3435841.0,6225689,0,0.5518812455938612
0.07,14,0,70,10,5858212.0,4961894.666666667,5858212,0,0.8469981398192259
0.07,14,1,70,10,5817125.0,4168798.5,5817125,0,0.7166424135634012
0.07,14,2,70,10,5980943.0,4509980.0,5980943,0,0.7540583483240018
0.07,14,3,70,10,6032601.0,4274915.666666667,6032601,0,0.7086355730582325
0.07,14,4,70,10,6111560.0,5584179.5,6111560,0,0.9137077112881163
0.07,14,5,70,10,5928477.0,4156873.6666666665,5928477,0,0.7011705816968956
0.07,14,6,70,10,5872316.0,3141043.0000000005,5872316,0,0.5348899820786212
0.07,14,7,70,10,6146967.0,5080205.666666667,6146967,0,0.8264572864416982
0.07,14,8,70,10,6411806.0,5890842.5,6411806,0,0.9187493352107035
0.07,14,9,70,10,6399839.0,3669319.9999999995,6399839,0,0.5733456732270921
0.07,15,0,70,10,5929194.0,5035211.666666666,5929194,0,0.849223632531954
0.07,15,1,70,10,6122913.0,4546647.0,6122913,0,0.7425627311706046
0.07,15,2,70,10,6121774.0,4371403.5,6121774,0,0.7140746293476368
0.07,15,3,70,10,5894120.0,4180264.3333333335,5894120,0,0.7092262005750364
0.07,15,4,70,10,6159429.0,5657494.75,6159429,0,0.9185096134722878
0.07,15,5,70,10,6335379.0,4500479.666666667,6335379,0,0.7103726022810422
0.07,15,6,70,10,5705869.0,3331186.0,5705869,0,0.5838174693460365
0.07,15,7,70,10,6201855.0,5273149.0,6201855,0,0.8502535128602652
0.07,15,8,70,10,5974230.0,5487681.0,5974230,0,0.918558709657981
0.07,15,9,70,10,6160343.0,3291146.0,6160343,0,0.5342472001964825
0.07,16,0,70,10,5906108.0,4968281.0,5906108,0,0.8412106585250388
0.07,16,1,70,10,6206418.0,4582655.5,6206418,0,0.7383736480527093
0.07,16,2,70,10,6064322.0,4355036.5,6064322,0,0.71814070888716
0.07,16,3,70,10,5924302.0,4214465.333333333,5924302,0,0.7113859714331466
0.07,16,4,70,10,5736494.0,5265278.25,5736494,0,0.9178564903929125
0.07,16,5,70,10,5683055.0,3991717.6666666665,5683055,0,0.7023894132058667
0.07,16,6,70,10,5748435.0,3188005.0,5748435,0,0.5545865961779163
0.07,16,7,70,10,6429724.0,5375207.333333333,6429724,0,0.8359934786210627
0.07,16,8,70,10,6199561.0,5685869.5,6199561,0,0.9171406652825902
0.07,16,9,70,10,5816348.0,3189263.0,5816348,0,0.5483274040686699
0.07,17,0,70,10,6148655.0,5126196.0,6148655,0,0.8337101366071117
0.07,17,1,70,10,6123145.0,4436163.5,6123145,0,0.7244910091137806
0.07,17,2,70,10,5393762.0,3950848.0,5393762,0,0.7324846739622549
0.07,17,3,70,10,6153497.0,4329648.0,6153497,0,0.703607720943067
0.07,17,4,70,10,5707357.0,5219067.0,5707357,0,0.9144455130457058
0.07,17,5,70,10,6353745.0,4571291.333333334,6353745,0,0.719464085092073
0.07,17,6,70,10,5937344.0,3308308.0,5937344,0,0.5572033555744791
0.07,17,7,70,10,6134922.0,5126787.333333334,6134922,0,0.8356727817131715
0.07,17,8,70,10,6103195.0,5583747.5,6103195,0,0.9148892506302027
0.07,17,9,70,10,5864496.0,3266764.0,5864496,0,0.557040877852078
0.07,18,0,70,10,5638478.0,4765122.666666666,5638478,0,0.8451079647143549
0.07,18,1,70,10,5930422.0,4318473.0,5930422,0,0.728189832022072
0.07,18,2,70,10,5870495.0,4203685.0,5870495,0,0.7160699395877179
0.07,18,3,70,10,6153226.0,4385553.0,6153226,0,0.7127241872799731
0.07,18,4,70,10,6254209.0,5705838.0,6254209,0,0.9123196874296974
0.07,18,5,70,10,6182361.0,4394537.0,6182361,0,0.7108185691518175
0.07,18,6,70,10,6285457.0,3560929.0000000005,6285457,0,0.5665346211102869
0.07,18,7,70,10,6152456.0,5067619.0,6158446,0,0.8236741554917256
0.07,18,8,70,10,6159073.0,5669471.75,6159073,0,0.9205073149806797
0.07,18,9,70,10,5894623.0,3339203.0,5894623,0,0.5664828777005756
0.07,19,0,70,10,6338620.0,5321970.666666667,6338620,0,0.8396103042407759
0.07,19,1,70,10,6073792.0,4408650.5,6073792,0,0.7258481192638799
0.07,19,2,70,10,6103740.0,4330282.5,6103740,0,0.7094474043782992
0.07,19,3,70,10,5898917.0,4074927.0,5898917,0,0.6907923946039587
0.07,19,4,70,10,6116685.0,5594012.75,6116685,0,0.914549752030716
0.07,19,5,70,10,6555606.0,4681742.666666667,6555606,0,0.7141586402030059
0.07,19,6,70,10,6002094.0,3271669.0,6002094,0,0.5450879309787551
0.07,19,7,70,10,5958786.0,4962430.333333333,5958786,0,0.8327921716492811
0.07,19,8,70,10,5870812.0,5412633.25,5870812,0,0.9219564942634851
0.07,19,9,70,10,6280533.0,3508232.0,6280533,0,0.5585882599454537
0.08,0,0,80,10,5947199.0,5163798.333333333,5947199,0,0.8682740115697042
0.08,0,1,80,10,5827464.0,4401870.5,5827464,0,0.7553663995178692
0.08,0,2,80,10,5846456.0,4430392.5,5846456,0,0.7577911302163225
0.08,0,3,80,10,6146271.0,4599430.666666667,6146271,0,0.7483286478364958
0.08,0,4,80,10,5893512.0,5540967.25,5893512,0,0.9401808717790003
0.08,0,5,80,10,5767904.0,4313498.666666667,5767904,0,0.747845086649616
0.08,0,6,80,10,5762499.0,3442228.0,5762499,0,0.5973498650498681
0.08,0,7,80,10,5898850.0,5087528.666666667,5898850,0,0.8624611011750878
0.08,0,8,80,10,6201519.0,5806863.75,6201519,0,0.9363615188472373
0.08,0,9,80,10,5683005.0,3513386.0000000005,5683005,0,0.6182268007858519
0.08,1,0,80,10,6026751.0,5250987.333333333,6026751,0,0.8712799538811763
0.08,1,1,80,10,6098686.0,4594841.5,6098686,0,0.753414997919224
